id,min_age,max_age,disease,calorie,difficulty,season,japanese_style,breakfast,lunch,dinner,reason,balance,advice
1194,75,90,糖尿病,2000,★★★,秋,和食,玄米ご飯・納豆・味噌汁,鶏肉ときのこの煮物,さんまの焼き物・小松菜,食物繊維豊富な秋の献立,食物繊維★★★★★ 血糖管理★★★★☆ 野菜★★★★☆,きのこ類を積極的に使いましょう
1195,75,90,糖尿病,2100,★★★,冬,和食,雑穀ご飯・卵・牛乳,豚肉と白菜の料理,たら鍋・豆腐,活動量が高い高齢者向け献立,エネルギー★★★★★ たんぱく質★★★★★ 血糖管理★★★★☆,筋肉量維持を意識しましょう
1196,75,90,糖尿病,1600,★,春,和食,ご飯・納豆・味噌汁・果物,鶏ささみ料理・温野菜,白身魚・豆腐,食欲低下時向け献立,消化性★★★★★ 血糖管理★★★★★ エネルギー★★★☆☆,少量でも栄養価を高めましょう
1197,75,90,糖尿病,1800,★★,夏,和食,玄米ご飯・卵焼き・冷奴,豚肉と野菜炒め,鮭の焼き物・ひじき煮,野菜量を確保した献立,食物繊維★★★★★ たんぱく質★★★★☆ 血糖管理★★★★☆,食物繊維を毎食取り入れましょう
1198,75,90,糖尿病,1900,★★,秋,和食,雑穀ご飯・納豆・ヨーグルト,鶏肉と根菜煮物,白身魚・豆腐料理,秋の血糖管理献立,野菜★★★★★ 血糖管理★★★★☆ たんぱく質★★★★☆,よく噛んで食べましょう
1199,75,90,糖尿病,2000,★★★,冬,和食,玄米ご飯・卵・味噌汁,豚しゃぶサラダ,鮭鍋・野菜料理,冬の栄養維持献立,たんぱく質★★★★★ 野菜★★★★☆ 血糖管理★★★★☆,鍋料理は具材中心に食べましょう
1200,75,90,糖尿病,2100,★★★,春,洋食,全粒パン・卵・ヨーグルト,鶏肉トマト煮・サラダ,白身魚グリル・野菜スープ,食事の楽しみも考慮した献立,カルシウム★★★★★ 野菜★★★★☆ 血糖管理★★★★☆,加工食品の糖分に注意しましょう
1201,75,90,糖尿病,1700,★,夏,和食,ご飯・納豆・味噌汁・果物,鶏肉料理・夏野菜サラダ,豆腐・魚料理,夏の血糖安定を意識した献立,血糖管理★★★★★ 水分管理★★★★☆ たんぱく質★★★★☆,甘い飲料を避けましょう
1202,75,90,糖尿病,1800,★★,秋,和食,玄米ご飯・卵焼き・納豆,豚しゃぶサラダ,鮭の焼き物・ひじき煮,食物繊維を重視した献立,食物繊維★★★★★ 野菜★★★★☆ 血糖管理★★★★☆,野菜量を維持しましょう
1203,75,90,糖尿病,1900,★★,冬,和食,雑穀ご飯・ヨーグルト・味噌汁,鶏肉と白菜料理,たら料理・豆腐,冬でも食べやすい糖尿病献立,消化性★★★★★ たんぱく質★★★★☆ 血糖管理★★★★☆,温かい料理を活用しましょう
1204,75,90,糖尿病,2000,★★★,春,和食,玄米ご飯・納豆・果物,鶏肉と春野菜料理,さわらの焼き物・野菜料理,春の血糖管理献立,食物繊維★★★★★ 血糖管理★★★★★ たんぱく質★★★★☆,食事時間を安定させましょう
1205,75,90,糖尿病,2100,★★★,夏,和食,雑穀ご飯・卵・牛乳,鶏肉グリル・野菜サラダ,あじの焼き物・豆腐,体力維持を優先した献立,たんぱく質★★★★★ エネルギー★★★★★ 血糖管理★★★★☆,運動量に合わせて調整しましょう
1206,75,90,糖尿病,1600,★,秋,和食,ご飯・納豆・味噌汁,鶏ささみ料理,白身魚・野菜煮物,食べやすさ重視の献立,消化性★★★★★ エネルギー★★★☆☆ 血糖管理★★★★★,食欲低下を放置しないようにしましょう
1207,75,90,糖尿病,1800,★★,冬,和食,玄米ご飯・卵・ヨーグルト,豚肉と野菜料理,鮭鍋・豆腐,冬の筋力維持献立,たんぱく質★★★★☆ 野菜★★★★★ 血糖管理★★★★☆,筋肉維持を意識しましょう
1208,75,90,糖尿病,1900,★★,春,和食,雑穀ご飯・納豆・味噌汁,鶏肉と春野菜料理,魚料理・小松菜,春の健康維持献立,たんぱく質★★★★★ 食物繊維★★★★☆ 血糖管理★★★★☆,毎日継続できる内容を選びましょう
1209,75,90,糖尿病,2000,★★★,夏,和食,玄米ご飯・冷奴・果物,豚しゃぶサラダ,鮭料理・野菜料理,夏の血糖管理献立,水分管理★★★★★ 野菜★★★★☆ 血糖管理★★★★☆,脱水による血糖変化に注意しましょう
1210,75,90,糖尿病,2100,★★★,秋,和食,雑穀ご飯・納豆・牛乳,鶏肉の照り焼き・野菜サラダ,さんまの焼き物・豆腐,後期高齢者の健康維持献立,たんぱく質★★★★★ エネルギー★★★★★ 血糖管理★★★★☆,主治医の指示も確認しましょう
1211,75,90,腎臓病,1700,★,春,和食,ご飯・卵焼き・減塩味噌汁・果物,鶏肉の野菜煮物,白身魚の焼き物・豆腐,腎臓への負担を抑えながら栄養を確保する献立,塩分管理★★★★★ エネルギー★★★★☆ たんぱく質★★★★☆,医師からの制限量がある場合は優先しましょう
1212,75,90,腎臓病,1800,★★,夏,和食,白ご飯・卵・ヨーグルト,鶏むね肉料理・野菜サラダ,たらの蒸し料理・野菜煮物,夏の栄養不足を防ぐ腎臓配慮献立,エネルギー★★★★★ 塩分管理★★★★☆ たんぱく質★★★☆☆,水分量は体調に合わせましょう
1213,75,90,腎臓病,1900,★★,秋,和食,ご飯・納豆少量・卵焼き,豚肉と野菜の炒め物,白身魚・ひじき料理,食事量を確保した腎臓配慮献立,エネルギー★★★★☆ 野菜★★★★☆ 塩分管理★★★★★,栄養不足にならないよう注意しましょう
1214,75,90,腎臓病,2000,★★★,冬,和食,ご飯・卵料理・減塩味噌汁,鶏肉と白菜の煮物,鮭の焼き物・野菜料理,低栄養予防を考えた献立,エネルギー★★★★★ 塩分管理★★★★☆ 消化性★★★★☆,食事量低下が続く場合は相談しましょう
1215,75,90,腎臓病,1600,★,春,和食,ご飯・卵・果物,鶏ささみ料理・温野菜,白身魚料理・豆腐,食欲低下時でも食べやすい献立,消化性★★★★★ エネルギー★★★☆☆ 塩分管理★★★★★,少量でもエネルギーを確保しましょう
1216,75,90,腎臓病,1700,★★,夏,和食,ご飯・卵焼き・果物,豚肉料理・野菜炒め,たら料理・豆腐,夏場の体力維持を考えた献立,水分管理★★★★☆ エネルギー★★★★☆ 塩分管理★★★★★,脱水に注意しましょう
1217,75,90,腎臓病,1800,★★,秋,和食,白ご飯・ヨーグルト・卵,鶏肉と根菜料理,白身魚の焼き物,腎臓負担を考えたバランス献立,塩分管理★★★★★ たんぱく質★★★☆☆ エネルギー★★★★☆,たんぱく質量は状態に合わせましょう
1218,75,90,腎臓病,1900,★★★,冬,和食,ご飯・卵料理・減塩味噌汁,豚肉と野菜煮物,魚料理・野菜料理,冬の低栄養予防献立,エネルギー★★★★★ 塩分管理★★★★☆ 野菜★★★★☆,食欲維持を優先しましょう
1219,75,90,腎臓病,2000,★★★,春,和食,ご飯・卵・果物,鶏肉の蒸し料理,白身魚・野菜料理,活動量がある人向け献立,エネルギー★★★★★ 消化性★★★★☆ 塩分管理★★★★☆,体重減少に注意しましょう
1220,75,90,腎臓病,1700,★,夏,和食,白ご飯・卵焼き・減塩味噌汁,鶏肉サラダ,たらの煮付け・野菜料理,食べやすさ重視の献立,消化性★★★★★ 塩分管理★★★★★ エネルギー★★★☆☆,無理な食事制限は避けましょう
1221,75,90,腎臓病,1800,★★,秋,和食,ご飯・ヨーグルト・卵,豚しゃぶ野菜料理,白身魚・豆腐,栄養維持を考えた腎臓配慮献立,エネルギー★★★★☆ 野菜★★★★★ 塩分管理★★★★☆,野菜量は状態に合わせて調整しましょう
1222,75,90,腎臓病,1900,★★,冬,和食,白ご飯・卵・果物,鶏肉と白菜料理,鮭の焼き物・野菜煮物,冬でも食べやすい献立,塩分管理★★★★★ エネルギー★★★★☆ たんぱく質★★★☆☆,味付けを薄く工夫しましょう
1223,75,90,腎臓病,2000,★★★,春,和食,ご飯・卵焼き・減塩味噌汁,豚肉と野菜炒め,白身魚料理・豆腐,エネルギー確保を意識した献立,エネルギー★★★★★ 野菜★★★★☆ 塩分管理★★★★☆,食事量を維持しましょう
1224,75,90,腎臓病,1600,★,夏,和食,ご飯・果物・卵,鶏ささみ料理,白身魚・温野菜,少食向け腎臓配慮献立,消化性★★★★★ エネルギー★★★☆☆ 塩分管理★★★★★,補食も選択肢になります
1225,75,90,腎臓病,1700,★★,秋,和食,白ご飯・卵・ヨーグルト,鶏肉料理・野菜サラダ,たら料理・豆腐,栄養バランスを整えた献立,塩分管理★★★★★ エネルギー★★★★☆ たんぱく質★★★☆☆,食事内容は個別調整しましょう
1226,75,90,腎臓病,1800,★★,冬,和食,ご飯・卵焼き・減塩味噌汁,豚肉と白菜煮,白身魚料理,冬の健康維持献立,エネルギー★★★★☆ 塩分管理★★★★★ 野菜★★★★☆,温かい料理を取り入れましょう
1227,75,90,腎臓病,1900,★★★,春,和食,ご飯・卵・果物,鶏肉と春野菜料理,魚料理・野菜料理,春の体力維持献立,エネルギー★★★★★ 消化性★★★★☆ 塩分管理★★★★☆,活動量に合わせて調整しましょう
1228,75,90,腎臓病,2000,★★★,夏,和食,白ご飯・卵・ヨーグルト,豚肉料理・野菜料理,白身魚料理,夏の栄養不足予防献立,エネルギー★★★★★ 塩分管理★★★★☆ 野菜★★★★☆,食欲低下に注意しましょう
1229,75,90,腎臓病,1700,★,秋,和食,ご飯・卵焼き・減塩味噌汁,鶏肉煮物,魚料理・豆腐,腎臓負担を抑える献立,塩分管理★★★★★ 消化性★★★★★ エネルギー★★★☆☆,体調変化を確認しましょう
1230,75,90,腎臓病,1800,★★,冬,和食,白ご飯・卵・果物,鶏肉料理・野菜煮物,たら料理・野菜料理,後期高齢者向け腎臓配慮献立,エネルギー★★★★☆ 塩分管理★★★★★ たんぱく質★★★☆☆,専門家の指示に合わせて調整しましょう
1231,75,90,腎臓病,1900,★★,春,和食,ご飯・卵焼き・減塩味噌汁・果物,鶏肉と野菜の煮物,白身魚の蒸し料理・豆腐,栄養不足を防ぎながら腎臓へ配慮した献立,エネルギー★★★★★ 塩分管理★★★★★ たんぱく質★★★☆☆,食事制限より栄養維持も大切です
1232,75,90,腎臓病,2000,★★★,夏,和食,白ご飯・卵・ヨーグルト,豚肉と野菜炒め,たらの焼き物・野菜料理,活動量がある高齢者向け献立,エネルギー★★★★★ 野菜★★★★☆ 塩分管理★★★★☆,体重減少がないか確認しましょう
1233,75,90,腎臓病,1700,★,秋,和食,ご飯・卵・果物,鶏ささみ料理・温野菜,白身魚・豆腐,少食でも食べやすい献立,消化性★★★★★ 塩分管理★★★★★ エネルギー★★★☆☆,食欲低下時は相談しましょう
1234,75,90,腎臓病,1800,★★,冬,和食,ご飯・卵焼き・減塩味噌汁,豚肉と白菜の煮物,鮭料理・野菜料理,冬の体力維持を考えた献立,エネルギー★★★★☆ 塩分管理★★★★★ 野菜★★★★☆,温かい料理で食欲を保ちましょう
1235,75,90,腎臓病,1900,★★,春,和食,白ご飯・ヨーグルト・卵,鶏肉料理・野菜サラダ,白身魚の焼き物,腎臓配慮と栄養確保を両立した献立,塩分管理★★★★★ エネルギー★★★★☆ たんぱく質★★★☆☆,必要な栄養量は個人差があります
1236,75,90,腎臓病,2000,★★★,夏,和食,ご飯・卵・果物,豚しゃぶ野菜料理,たら料理・豆腐,夏の低栄養予防献立,エネルギー★★★★★ 水分管理★★★★☆ 塩分管理★★★★☆,水分制限がある場合は指示を守りましょう
1237,75,90,腎臓病,1600,★,秋,和食,ご飯・卵焼き・味噌汁,鶏肉料理,白身魚・野菜煮物,食べる量が少ない人向け献立,消化性★★★★★ エネルギー★★★☆☆ 塩分管理★★★★★,少量でも栄養を確保しましょう
1238,75,90,腎臓病,1700,★★,冬,和食,白ご飯・ヨーグルト・卵,鶏肉と野菜料理,たら鍋・野菜料理,冬の健康維持献立,塩分管理★★★★★ 野菜★★★★☆ エネルギー★★★★☆,汁物の量に注意しましょう
1239,75,90,腎臓病,1800,★★,春,和食,ご飯・卵・果物,豚肉料理・温野菜,白身魚料理・豆腐,春の栄養補給献立,エネルギー★★★★☆ 野菜★★★★★ 塩分管理★★★★☆,旬の野菜を活用しましょう
1240,75,90,腎臓病,1900,★★★,夏,和食,白ご飯・卵焼き・減塩味噌汁,鶏肉の蒸し料理,魚料理・野菜料理,夏の体力維持を考えた献立,エネルギー★★★★★ 塩分管理★★★★★ 消化性★★★★☆,食欲が落ちる時期に注意しましょう
1241,75,90,腎臓病,2000,★★★,秋,和食,ご飯・卵・ヨーグルト,豚肉と野菜煮物,白身魚の焼き物,秋の栄養維持献立,エネルギー★★★★★ 野菜★★★★☆ 塩分管理★★★★☆,無理な制限は避けましょう
1242,75,90,腎臓病,1700,★,冬,和食,ご飯・卵・果物,鶏ささみ料理,たら料理・豆腐,消化しやすさ重視の献立,消化性★★★★★ 塩分管理★★★★★ エネルギー★★★☆☆,食べやすい形に調理しましょう
